"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
535,"2020-12-01 07:49:43.6380","2020-12-01 07:58:39.3360",3571,"Bedford Ave & Bergen St",40.676368,-73.952918,258,"DeKalb Ave & Vanderbilt Ave",40.68940747,-73.96885458,48261,"Subscriber",1991,2
428,"2020-12-01 07:49:44.8080","2020-12-01 07:56:52.8770",3812,"University Pl & E 14 St",40.734814,-73.992085,3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,31636,"Subscriber",1990,1
208,"2020-12-01 07:49:46.2940","2020-12-01 07:53:14.4110",494,"W 26 St & 8 Ave",40.74734825,-73.99723551,3641,"Broadway & W 25 St",40.74286877312112,-73.98918628692627,43897,"Subscriber",1988,1
613,"2020-12-01 07:49:47.5190","2020-12-01 08:00:00.5860",4121,"1 Ave & E 39 St",40.74714,-73.97113,3376,"E 65 St & 2 Ave",40.76471851944339,-73.96222069859505,41626,"Subscriber",1981,2
1789,"2020-12-01 07:49:50.4470","2020-12-01 08:19:40.1390",514,"12 Ave & W 40 St",40.76087502,-74.00277668,514,"12 Ave & W 40 St",40.76087502,-74.00277668,42878,"Subscriber",1966,2
184,"2020-12-01 07:49:50.9780","2020-12-01 07:52:55.8340",3088,"Union Ave & Jackson St",40.7160751,-73.952029,471,"Grand St & Havemeyer St",40.71286844,-73.95698119,45729,"Subscriber",1991,2
558,"2020-12-01 07:49:51.1300","2020-12-01 07:59:09.9560",466,"W 25 St & 6 Ave",40.74395411,-73.99144871,472,"E 32 St & Park Ave",40.7457121,-73.98194829,29330,"Subscriber",1990,1
199,"2020-12-01 07:49:52.5850","2020-12-01 07:53:12.2090",4220,"Frederick Douglass Blvd & W 145 St",40.823061,-73.941928,3934,"St Nicholas Ave & E 134 St",40.816234,-73.948222,35871,"Subscriber",1979,1
2124,"2020-12-01 07:49:54.3900","2020-12-01 08:25:18.9760",3538,"W 110 St & Amsterdam Ave",40.802692,-73.96295,402,"Broadway & E 22 St",40.7403432,-73.98955109,42904,"Subscriber",1991,2
214,"2020-12-01 07:49:56.8060","2020-12-01 07:53:31.7180",513,"W 56 St & 10 Ave",40.768254,-73.988639,72,"W 52 St & 11 Ave",40.76727216,-73.99392888,40561,"Customer",1969,0
1607,"2020-12-01 07:49:59.0740","2020-12-01 08:16:47.0190",3707,"Lexington Ave & E 26 St",40.741459,-73.983293,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,41666,"Subscriber",1957,1
282,"2020-12-01 07:50:01.4180","2020-12-01 07:54:43.7190",515,"W 43 St & 10 Ave",40.76009437,-73.99461843,480,"W 53 St & 10 Ave",40.76669671,-73.99061728,44976,"Subscriber",1987,2
420,"2020-12-01 07:50:02.2180","2020-12-01 07:57:02.2780",3699,"W 50 St & 9 Ave",40.763604677958625,-73.98917958140373,3233,"E 48 St & 5 Ave",40.75724567911726,-73.97805914282799,40558,"Subscriber",1979,1
392,"2020-12-01 07:50:03.1100","2020-12-01 07:56:35.9790",507,"E 25 St & 2 Ave",40.73912601,-73.97973776,297,"E 15 St & 3 Ave",40.734232,-73.986923,31498,"Subscriber",1981,1
235,"2020-12-01 07:50:03.6470","2020-12-01 07:53:59.2830",3616,"Steinway St & 28 Ave",40.7656251,-73.9136695,3528,"Steinway St & 23 Ave",40.7713937,-73.9077436,26804,"Subscriber",1992,2
795,"2020-12-01 07:50:04.3420","2020-12-01 08:03:19.5780",3314,"W 95 St & Broadway",40.7937704,-73.971888,3160,"Central Park West & W 76 St",40.77896784,-73.97374737,43727,"Subscriber",1987,1
782,"2020-12-01 07:50:05.8960","2020-12-01 08:03:08.3260",157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,309,"Murray St & West St",40.7149787,-74.013012,48447,"Subscriber",1991,1
619,"2020-12-01 07:50:06.7130","2020-12-01 08:00:26.1110",472,"E 32 St & Park Ave",40.7457121,-73.98194829,411,"E 6 St & Avenue D",40.72228087,-73.97668709,43859,"Subscriber",1964,1
347,"2020-12-01 07:50:08.4490","2020-12-01 07:55:56.2470",445,"E 10 St & Avenue A",40.72740794,-73.98142006,293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,37716,"Subscriber",1994,2
421,"2020-12-01 07:50:09.8680","2020-12-01 07:57:11.2120",471,"Grand St & Havemeyer St",40.71286844,-73.95698119,3855,"Frost St & Debevoise Ave",40.71882,-73.93948,29410,"Subscriber",1978,1
165,"2020-12-01 07:50:11.5440","2020-12-01 07:52:57.1020",3379,"E 103 St & Lexington Ave",40.7903051,-73.94755757,3400,"E 110 St & Madison Ave",40.7961535,-73.94782145,49853,"Subscriber",1972,2
211,"2020-12-01 07:50:12.3630","2020-12-01 07:53:43.5090",2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,325,"E 19 St & 3 Ave",40.73624527,-73.98473765,40251,"Subscriber",1993,2
460,"2020-12-01 07:50:12.7100","2020-12-01 07:57:53.3110",3799,"6 Ave & W 34 St",40.74964,-73.98805,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,32943,"Subscriber",1965,1
443,"2020-12-01 07:50:13.1110","2020-12-01 07:57:36.4520",127,"Barrow St & Hudson St",40.73172428,-74.00674436,312,"Allen St & Stanton St",40.722055,-73.989111,48060,"Subscriber",1987,1
662,"2020-12-01 07:50:13.2980","2020-12-01 08:01:16.0970",3362,"Madison Ave & E 82 St",40.7781314,-73.96069399,422,"W 59 St & 10 Ave",40.770513,-73.988038,37249,"Subscriber",1974,1
1001,"2020-12-01 07:50:13.8270","2020-12-01 08:06:55.4390",3177,"W 84 St & Broadway",40.7867947,-73.977112,457,"Broadway & W 58 St",40.76695317,-73.98169333,42844,"Subscriber",1982,2
373,"2020-12-01 07:50:14.5970","2020-12-01 07:56:27.9080",514,"12 Ave & W 40 St",40.76087502,-74.00277668,458,"11 Ave & W 27 St",40.751396,-74.005226,48467,"Subscriber",1975,2
4354,"2020-12-01 07:50:15.0150","2020-12-01 09:02:49.5950",402,"Broadway & E 22 St",40.7403432,-73.98955109,402,"Broadway & E 22 St",40.7403432,-73.98955109,27030,"Subscriber",1963,1
124,"2020-12-01 07:50:15.3080","2020-12-01 07:52:19.3830",3707,"Lexington Ave & E 26 St",40.741459,-73.983293,507,"E 25 St & 2 Ave",40.73912601,-73.97973776,48934,"Subscriber",1989,2
1014,"2020-12-01 07:50:15.3200","2020-12-01 08:07:10.0990",349,"Rivington St & Ridge St",40.71850211,-73.98329859,3783,"Cliff St & Fulton St",40.70838,-74.00495,47250,"Subscriber",1977,2
703,"2020-12-01 07:50:16.3260","2020-12-01 08:01:59.9870",3898,"E 63 St & 3 Ave",40.763954,-73.9646,3286,"E 89 St & 3 Ave",40.7806284,-73.9521667,32568,"Subscriber",1991,2
372,"2020-12-01 07:50:16.3340","2020-12-01 07:56:28.6280",173,"Broadway & W 49 St",40.76068327096592,-73.9845272898674,3814,"E 56 St & Madison Ave",40.761573,-73.972628,47786,"Subscriber",1983,1
503,"2020-12-01 07:50:17.0720","2020-12-01 07:58:41.0430",360,"William St & Pine St",40.70717936,-74.00887308,308,"St James Pl & Oliver St",40.71307916,-73.99851193,45841,"Subscriber",1975,1
66,"2020-12-01 07:50:19.5150","2020-12-01 07:51:26.4220",486,"Broadway & W 29 St",40.7462009,-73.98855723,486,"Broadway & W 29 St",40.7462009,-73.98855723,39832,"Subscriber",1996,1
572,"2020-12-01 07:50:19.9520","2020-12-01 07:59:52.7930",422,"W 59 St & 10 Ave",40.770513,-73.988038,173,"Broadway & W 49 St",40.76068327096592,-73.9845272898674,43280,"Subscriber",1965,1
705,"2020-12-01 07:50:20.0430","2020-12-01 08:02:05.0580",426,"West St & Chambers St",40.71754834,-74.01322069,3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,27992,"Subscriber",1986,1
326,"2020-12-01 07:50:21.7240","2020-12-01 07:55:48.0000",3319,"14 St & 5 Ave",40.666287,-73.98895053,3368,"5 Ave & 3 St",40.6728155,-73.98352355,44819,"Subscriber",1988,2
211,"2020-12-01 07:50:22.7670","2020-12-01 07:53:54.2580",3815,"E 51 St & 2 Ave",40.755293,-73.967641,2017,"E 43 St & 2 Ave",40.75022392,-73.97121414,48407,"Subscriber",1999,1
275,"2020-12-01 07:50:22.8710","2020-12-01 07:54:58.0360",478,"11 Ave & W 41 St",40.76030096,-73.99884222,448,"W 37 St & 10 Ave",40.75660359,-73.9979009,38882,"Subscriber",1968,1
1271,"2020-12-01 07:50:25.8420","2020-12-01 08:11:37.8140",360,"William St & Pine St",40.70717936,-74.00887308,360,"William St & Pine St",40.70717936,-74.00887308,39555,"Subscriber",1975,1
1152,"2020-12-01 07:50:25.9010","2020-12-01 08:09:38.3220",3790,"Henry St & Middagh St",40.7003,-73.991581,309,"Murray St & West St",40.7149787,-74.013012,40132,"Subscriber",1980,1
386,"2020-12-01 07:50:26.3490","2020-12-01 07:56:53.0790",340,"Madison St & Clinton St",40.71269042,-73.98776323,3916,"Pearl St & Peck Slip",40.708485,-74.002751,37740,"Subscriber",1991,1
473,"2020-12-01 07:50:27.0530","2020-12-01 07:58:20.5020",457,"Broadway & W 58 St",40.76695317,-73.98169333,3680,"E 43 St & 5 Ave",40.754120810779256,-73.98025184869766,46767,"Subscriber",1977,1
290,"2020-12-01 07:50:27.1880","2020-12-01 07:55:17.2380",3163,"Central Park West & W 68 St",40.7734066,-73.97782542,173,"Broadway & W 49 St",40.76068327096592,-73.9845272898674,45951,"Subscriber",1969,1
819,"2020-12-01 07:50:28.5150","2020-12-01 08:04:07.6160",401,"Allen St & Rivington St",40.72019576,-73.98997825,3919,"Wall St & South St",40.70437,-74.00637,31780,"Subscriber",1990,2
974,"2020-12-01 07:50:28.5510","2020-12-01 08:06:42.8580",502,"Henry St & Grand St",40.714211,-73.981095,307,"Canal St & Rutgers St",40.71427487,-73.98990025,49285,"Subscriber",1998,1
511,"2020-12-01 07:50:30.2990","2020-12-01 07:59:01.8550",2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,528,"2 Ave & E 31 St",40.74290902,-73.97706058,31227,"Subscriber",1969,2
701,"2020-12-01 07:50:34.5850","2020-12-01 08:02:16.3840",442,"W 27 St & 7 Ave",40.746647,-73.993915,545,"E 23 St & 1 Ave",40.736502,-73.97809472,35316,"Subscriber",1970,2
402,"2020-12-01 07:50:36.6240","2020-12-01 07:57:19.0010",3370,"E 78 St & 2 Ave",40.7727966,-73.95577801,3142,"1 Ave & E 62 St",40.7612274,-73.96094022,33420,"Subscriber",1959,1
572,"2020-12-01 07:50:38.3040","2020-12-01 08:00:10.8960",302,"Avenue D & E 3 St",40.72082834,-73.97793172,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,48147,"Subscriber",1968,1
272,"2020-12-01 07:50:38.6630","2020-12-01 07:55:11.1280",3995,"5 Ave & E 135 St",40.812191,-73.937838,3518,"Lenox Ave & W 126 St",40.808442,-73.9452087,44729,"Subscriber",1986,1
1136,"2020-12-01 07:50:38.9470","2020-12-01 08:09:35.8500",4122,"Central Park W & W 97 St",40.79249519495111,-73.96417066463071,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,39517,"Customer",1960,2
134,"2020-12-01 07:50:39.2730","2020-12-01 07:52:53.7480",311,"Norfolk St & Broome St",40.7172274,-73.98802084,312,"Allen St & Stanton St",40.722055,-73.989111,33881,"Subscriber",1988,1
1095,"2020-12-01 07:50:42.4110","2020-12-01 08:08:57.9150",3429,"Hanson Pl & Ashland Pl",40.68506807308177,-73.97790759801863,502,"Henry St & Grand St",40.714211,-73.981095,49728,"Subscriber",1962,2
1093,"2020-12-01 07:50:45.8740","2020-12-01 08:08:59.6290",405,"Washington St & Gansevoort St",40.739323,-74.008119,530,"11 Ave & W 59 St",40.77149671054441,-73.99046033620834,40788,"Subscriber",1956,1
174,"2020-12-01 07:50:48.4200","2020-12-01 07:53:42.7350",432,"E 7 St & Avenue A",40.72621788,-73.98379855,3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,48005,"Subscriber",1993,1
468,"2020-12-01 07:50:49.4060","2020-12-01 07:58:37.4100",534,"Water - Whitehall Plaza",40.70255065,-74.0127234,3664,"North Moore St & Greenwich St",40.72019521437465,-74.0103006362915,37610,"Subscriber",1967,1
1780,"2020-12-01 07:50:51.7150","2020-12-01 08:20:31.7810",3374,"Central Park North & Adam Clayton Powell Blvd",40.799484,-73.955613,490,"8 Ave & W 33 St",40.751551,-73.993934,46764,"Subscriber",1963,2
292,"2020-12-01 07:50:52.0060","2020-12-01 07:55:44.0960",450,"W 49 St & 8 Ave",40.76227205,-73.98788205,508,"W 46 St & 11 Ave",40.76341379,-73.99667444,20859,"Subscriber",1998,1
1653,"2020-12-01 07:50:52.5580","2020-12-01 08:18:25.8790",3096,"Union Ave & N 12 St",40.71924,-73.95242,454,"E 51 St & 1 Ave",40.75455731,-73.96592976,35699,"Subscriber",1987,1
209,"2020-12-01 07:50:52.5870","2020-12-01 07:54:21.6750",3165,"Central Park West & W 72 St",40.77579376683666,-73.9762057363987,3137,"5 Ave & E 72 St",40.77282817,-73.96685276,36032,"Subscriber",1983,2
115,"2020-12-01 07:50:52.7900","2020-12-01 07:52:48.5180",3511,"Adam Clayton Powell Blvd & W 115 St",40.802535,-73.9532423,3374,"Central Park North & Adam Clayton Powell Blvd",40.799484,-73.955613,25275,"Subscriber",1986,1
516,"2020-12-01 07:50:54.6930","2020-12-01 07:59:31.5930",3454,"Leonard St & Maujer St",40.7103685423523,-73.94705951213837,471,"Grand St & Havemeyer St",40.71286844,-73.95698119,27861,"Customer",1969,0
282,"2020-12-01 07:51:00.6150","2020-12-01 07:55:43.0770",3140,"1 Ave & E 78 St",40.77140426,-73.9535166,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,34990,"Subscriber",1973,2
1838,"2020-12-01 07:51:01.5450","2020-12-01 08:21:39.6370",530,"11 Ave & W 59 St",40.77149671054441,-73.99046033620834,309,"Murray St & West St",40.7149787,-74.013012,45480,"Subscriber",1972,1
679,"2020-12-01 07:51:01.7450","2020-12-01 08:02:21.5100",4123,"Central Park W & W 103 St",40.796036841599836,-73.96158903853575,3325,"E 95 St & 3 Ave",40.7849032,-73.950503,30096,"Subscriber",1987,2
576,"2020-12-01 07:51:03.7350","2020-12-01 08:00:40.4440",3285,"W 87 St & Amsterdam Ave",40.78839,-73.9747,3158,"W 63 St & Broadway",40.77163851,-73.98261428,31380,"Subscriber",1967,1
1324,"2020-12-01 07:51:05.1770","2020-12-01 08:13:09.4870",3305,"E 91 St & 2 Ave",40.78112229934166,-73.94965589046478,455,"1 Ave & E 44 St",40.75001986,-73.96905301,48280,"Subscriber",1979,2
507,"2020-12-01 07:51:07.8380","2020-12-01 07:59:34.8390",3356,"Amsterdam Ave & W 66 St",40.7746671,-73.98470567,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,49094,"Subscriber",1957,1
400,"2020-12-01 07:51:10.6420","2020-12-01 07:57:50.9690",3150,"E 85 St & York Ave",40.77536905,-73.94803392,3318,"2 Ave & E 96 St",40.7839636,-73.9471673,32855,"Subscriber",1989,2
681,"2020-12-01 07:51:10.9430","2020-12-01 08:02:32.8950",380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,27017,"Subscriber",1967,1
422,"2020-12-01 07:51:11.7300","2020-12-01 07:58:14.4230",3390,"E 109 St & 3 Ave",40.79329668,-73.9432083,3318,"2 Ave & E 96 St",40.7839636,-73.9471673,43591,"Subscriber",1984,2
829,"2020-12-01 07:51:12.8770","2020-12-01 08:05:02.4350",447,"8 Ave & W 52 St",40.76370739,-73.9851615,497,"E 17 St & Broadway",40.73704984,-73.99009296,38104,"Subscriber",1990,1
663,"2020-12-01 07:51:18.4970","2020-12-01 08:02:21.6650",3876,"Forest Ave & Summerfield St",40.69922,-73.89795,3774,"Knickerbocker Ave & George St",40.704425,-73.92836,40658,"Subscriber",1982,1
279,"2020-12-01 07:51:22.9720","2020-12-01 07:56:02.8470",4004,"Edgecombe Ave & W 141 St",40.820681,-73.945144,3946,"St Nicholas Ave & W 137 St",40.818477,-73.947568,34790,"Subscriber",1986,1
1270,"2020-12-01 07:51:22.9980","2020-12-01 08:12:33.2260",3121,"Jackson Ave & 46 Rd",40.74524768,-73.94733276,3378,"E 76 St & Park Ave",40.773763,-73.96222088,48409,"Subscriber",1973,2
312,"2020-12-01 07:51:23.0120","2020-12-01 07:56:35.3610",3411,"Bond St & Bergen St",40.6849668,-73.98620772,3381,"3 St & Hoyt St",40.6777287,-73.99364123,39722,"Subscriber",1972,1
1302,"2020-12-01 07:51:23.8580","2020-12-01 08:13:06.1580",119,"Park Ave & St Edwards St",40.69608941,-73.97803415,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,36743,"Subscriber",1992,1
98,"2020-12-01 07:51:26.5860","2020-12-01 07:53:05.0000",157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,143,"Clinton St & Joralemon St",40.69239502,-73.99337909,49296,"Subscriber",1978,1
382,"2020-12-01 07:51:27.2860","2020-12-01 07:57:50.1590",3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,480,"W 53 St & 10 Ave",40.76669671,-73.99061728,42137,"Customer",1979,1
751,"2020-12-01 07:51:31.9110","2020-12-01 08:04:03.8790",3400,"E 110 St & Madison Ave",40.7961535,-73.94782145,3325,"E 95 St & 3 Ave",40.7849032,-73.950503,43035,"Subscriber",1964,1
109,"2020-12-01 07:51:32.8110","2020-12-01 07:53:21.8590",470,"W 20 St & 8 Ave",40.74345335,-74.00004031,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,44990,"Subscriber",1970,2
490,"2020-12-01 07:51:33.5150","2020-12-01 07:59:44.1700",3109,"Banker St & Meserole Ave",40.72606,-73.95621,3092,"Berry St & N 8 St",40.7190095,-73.95852515,19222,"Subscriber",1989,1
375,"2020-12-01 07:51:36.2010","2020-12-01 07:57:51.9190",419,"Carlton Ave & Park Ave",40.69580705,-73.97355569,3429,"Hanson Pl & Ashland Pl",40.68506807308177,-73.97790759801863,49491,"Subscriber",1996,1
220,"2020-12-01 07:51:36.3180","2020-12-01 07:55:16.5890",3707,"Lexington Ave & E 26 St",40.741459,-73.983293,402,"Broadway & E 22 St",40.7403432,-73.98955109,36759,"Subscriber",1999,2
1178,"2020-12-01 07:51:36.4400","2020-12-01 08:11:15.1370",426,"West St & Chambers St",40.71754834,-74.01322069,474,"5 Ave & E 29 St",40.7451677,-73.98683077,40324,"Subscriber",1984,1
1218,"2020-12-01 07:51:37.6410","2020-12-01 08:11:55.7000",442,"W 27 St & 7 Ave",40.746647,-73.993915,426,"West St & Chambers St",40.71754834,-74.01322069,33920,"Subscriber",1985,1
406,"2020-12-01 07:51:37.6460","2020-12-01 07:58:23.9920",316,"Fulton St & William St",40.70955958,-74.00653609,2010,"Grand St & Greene St",40.72170005235607,-74.00238141417502,44527,"Subscriber",1982,1
1346,"2020-12-01 07:51:37.8670","2020-12-01 08:14:04.1560",3402,"Court St & State St",40.6902375,-73.99203074,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,48136,"Subscriber",1963,1
941,"2020-12-01 07:51:39.2240","2020-12-01 08:07:20.9650",3697,"W 64 St & Thelonious Monk Circle",40.77515953434235,-73.98918695747852,3697,"W 64 St & Thelonious Monk Circle",40.77515953434235,-73.98918695747852,40710,"Subscriber",1985,1
740,"2020-12-01 07:51:39.5190","2020-12-01 08:04:00.4370",319,"Fulton St & Broadway",40.711066,-74.009447,3737,"Stanton St & Norfolk St",40.720747,-73.986274,43600,"Subscriber",1996,1
1354,"2020-12-01 07:51:42.4590","2020-12-01 08:14:17.4560",224,"Spruce St & Nassau St",40.71146364,-74.00552427,4121,"1 Ave & E 39 St",40.74714,-73.97113,47649,"Subscriber",1967,1
2200,"2020-12-01 07:51:42.8170","2020-12-01 08:28:23.5590",514,"12 Ave & W 40 St",40.76087502,-74.00277668,173,"Broadway & W 49 St",40.76068327096592,-73.9845272898674,38516,"Subscriber",1971,1
1170,"2020-12-01 07:51:43.2770","2020-12-01 08:11:14.2500",422,"W 59 St & 10 Ave",40.770513,-73.988038,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,35072,"Subscriber",1987,1
556,"2020-12-01 07:51:43.9940","2020-12-01 08:01:00.5270",3141,"1 Ave & E 68 St",40.76500525,-73.95818491,3318,"2 Ave & E 96 St",40.7839636,-73.9471673,49433,"Subscriber",1947,1
449,"2020-12-01 07:51:44.2480","2020-12-01 07:59:13.9930",545,"E 23 St & 1 Ave",40.736502,-73.97809472,497,"E 17 St & Broadway",40.73704984,-73.99009296,38628,"Subscriber",1991,2
1866,"2020-12-01 07:51:45.4370","2020-12-01 08:22:51.8840",3369,"E 82 St & East End Ave",40.7724607,-73.9468208,3731,"W 47 St & 6 Ave",40.758397,-73.98255,28022,"Subscriber",1970,1
1532,"2020-12-01 07:51:47.2610","2020-12-01 08:17:19.2900",3300,"Prospect Park West & 8 St",40.66514681533792,-73.97637605667114,3906,"West St & Liberty St",40.711444,-74.014847,36516,"Subscriber",1987,1
351,"2020-12-01 07:51:48.5470","2020-12-01 07:57:39.9760",3349,"Grand Army Plaza & Plaza St West",40.6729679,-73.97087984,3297,"6 St & 7 Ave",40.6686627,-73.97988067,45576,"Subscriber",1976,1
87,"2020-12-01 07:51:48.9420","2020-12-01 07:53:16.5800",432,"E 7 St & Avenue A",40.72621788,-73.98379855,438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,42387,"Subscriber",1976,2
333,"2020-12-01 07:51:48.9500","2020-12-01 07:57:22.7310",460,"S 4 St & Wythe Ave",40.71285887,-73.96590294,3787,"Dock 72 Way & Market St",40.69985,-73.97141,47583,"Customer",1989,1
185,"2020-12-01 07:51:49.7150","2020-12-01 07:54:55.4680",229,"Great Jones St",40.72743423,-73.99379025,251,"Mott St & Prince St",40.72317958,-73.99480012,47837,"Subscriber",1974,1
1885,"2020-12-01 07:51:50.1630","2020-12-01 08:23:16.1620",403,"E 2 St & 2 Ave",40.72502876,-73.99069656,499,"Broadway & W 60 St",40.76915505,-73.98191841,40899,"Subscriber",1991,2
218,"2020-12-01 07:51:51.1330","2020-12-01 07:55:29.6750",3749,"Lexington Ave & E 36 St",40.747573958954796,-73.9788007736206,3462,"E 44 St & 2 Ave",40.75118387463277,-73.97138714790344,49809,"Customer",1969,0
632,"2020-12-01 07:51:51.5580","2020-12-01 08:02:24.4980",3533,"St. Nicholas Ave & W 126 St",40.8114323,-73.9518776,3552,"W 113 St & Broadway",40.805973,-73.964928,49135,"Subscriber",1993,1
1456,"2020-12-01 07:51:51.5970","2020-12-01 08:16:07.6950",346,"Bank St & Hudson St",40.73652889,-74.00618026,427,"Bus Slip & State St",40.701907,-74.013942,43538,"Subscriber",1962,1
776,"2020-12-01 07:51:53.4680","2020-12-01 08:04:49.8820",3725,"2 Ave & E 72 St",40.7687620293096,-73.95840793848038,4120,"E 39 St & Lexington Ave",40.749498546025194,-73.97729203113158,48151,"Subscriber",1987,1
577,"2020-12-01 07:51:55.5290","2020-12-01 08:01:32.7850",379,"W 31 St & 7 Ave",40.749156,-73.9916,285,"Broadway & E 14 St",40.73454567,-73.99074142,25367,"Subscriber",1985,1
396,"2020-12-01 07:51:56.0720","2020-12-01 07:58:33.0540",4044,"8 Ave & W 38 St",40.75461,-73.99177,519,"Pershing Square North",40.751873,-73.977706,45805,"Subscriber",1979,1
1103,"2020-12-01 07:51:56.7510","2020-12-01 08:10:20.2170",4121,"1 Ave & E 39 St",40.74714,-73.97113,3139,"E 72 St & Park Ave",40.77118287540658,-73.96409422159195,28675,"Subscriber",1994,1
967,"2020-12-01 07:51:56.9360","2020-12-01 08:08:04.7340",3737,"Stanton St & Norfolk St",40.720747,-73.986274,519,"Pershing Square North",40.751873,-73.977706,38896,"Subscriber",1975,1
538,"2020-12-01 07:51:57.6810","2020-12-01 08:00:56.2280",468,"Broadway & W 56 St",40.7652654,-73.98192338,3375,"3 Ave & E 72 St",40.7699426,-73.96060712,48105,"Subscriber",1997,2
